Dolph Lundgren	View to a Kill, A (1985)	$30,000,000 (estimated)	$49,667,091 (USA) (11 August 1985);;$49,239,083 (USA) (4 August 1985);;$48,666,205 (USA) (28 July 1985);;$47,985,027 (USA) (21 July 1985);;$47,016,906 (USA) (14 July 1985);;$45,667,510 (USA) (7 July 1985);;$43,256,109 (USA) (30 June 1985);;$40,109,253 (USA) (23 June 1985);;$35,862,076 (USA) (16 June 1985);;$29,194,721 (USA) (9 June 1985);;$22,912,542 (USA) (2 June 1985);;$13,294,435 (USA) (27 May 1985);;$50,327,960 (USA);;$8,082,000 (UK);;$152,400,000 (Worldwide);;$102,100,000 (Worldwide) (except USA);;AUD 5,189,000 (Australia) (24 April 2004);;SEK 33,771,247 (Sweden);;$13,452,089 (West Germany)	USA::22 May 1985 (San Francisco, California)
Dolph Lundgren	Expendables 2 Videogame, The (2012) (VG)	U	U	USA::31 July 2012
Dolph Lundgren	Expendables 2, The (2012)	$92,000,000 (estimated)	$85,017,401 (USA) (18 November 2012);;$84,956,224 (USA) (11 November 2012);;$84,855,313 (USA) (4 November 2012);;$84,705,404 (USA) (28 October 2012);;$84,573,293 (USA) (21 October 2012);;$84,501,958 (USA) (14 October 2012);;$84,370,358 (USA) (7 October 2012);;$84,025,347 (USA) (30 September 2012);;$83,019,805 (USA) (23 September 2012);;$80,405,980 (USA) (16 September 2012);;$75,619,038 (USA) (9 September 2012);;$68,814,085 (USA) (2 September 2012);;$52,313,944 (USA) (26 August 2012);;$28,591,370 (USA) (19 August 2012);;$312,573,423 (Worldwide) ( November 2012);;$268,993,000 (Worldwide) (23 September 2012);;PHP 94,314,276 (Philippines) (9 September 2012);;PHP 89,422,526 (Philippines) (2 September 2012);;PHP 74,728,946 (Philippines) (26 August 2012);;PHP 40,632,167 (Philippines) (19 August 2012)	Spain::8 August 2012 (Madrid)
Dolph Lundgren	"SAF3" (2013)	U	U	USA::September 2013
Dolph Lundgren	'Rescue 3' Promo (2013) (V)	U	U	USA::February 2013 (internet)
Dolph Lundgren	"Chuck" (2007)	U	U	USA::24 September 2007
Dolph Lundgren	Blackjack (1998) (TV)	$CAD10,000,000 (estimated)	U	USA::12 May 1998
Dwayne Johnson	Journey 3: From the Earth to the Moon (in development) (????)	U	U	U
Dwayne Johnson	San Andreas (2015)	U	U	Germany::4 June 2015
Dwayne Johnson	Fast & Furious 7 (2015)	U	U	Italy::9 April 2015
Dwayne Johnson	Hercules (2014)	U	U	Czech Republic::24 July 2014
Dwayne Johnson	Fast & Furious 6 (2013)	$160,000,000 (estimated)	$238,679,850 (USA) (18 December 2013);;$238,673,370 (USA) (1 September 2013);;$238,550,310 (USA) (25 August 2013);;$238,454,145 (USA) (18 August 2013);;$238,286,640 (USA) (11 August 2013);;$238,019,990 (USA) (4 August 2013);;$237,614,905 (USA) (28 July 2013);;$237,121,225 (USA) (21 July 2013);;$236,533,170 (USA) (14 July 2013);;$235,488,675 (USA) (7 July 2013);;$235,439,000 (USA) (7 July 2013);;$233,351,765 (USA) (30 June 2013);;$228,618,155 (USA) (23 June 2013);;$219,723,955 (USA) (16 June 2013);;$202,812,580 (USA) (9 June 2013);;$171,003,965 (USA) (2 June 2013);;$117,036,995 (USA) (26 May 2013);;$788,679,850 (Worldwide) (5 September 2013);;$695,439,000 (Worldwide) (7 July 2013);;PHP 198,004,308 (Philippines) (2 June 2013);;PHP 89,155,597 (Philippines) (26 May 2013)	UK::7 May 2013 (London)
Dwayne Johnson	Pain & Gain (2013)	$26,000,000 (estimated)	$49,874,933 (USA) (25 August 2013);;$49,847,903 (USA) (18 August 2013);;$49,803,780 (USA) (11 August 2013);;$49,786,462 (USA) (4 August 2013);;$49,768,387 (USA) (28 July 2013);;$49,735,740 (USA) (21 July 2013);;$49,663,157 (USA) (14 July 2013);;$49,519,367 (USA) (7 July 2013);;$49,359,973 (USA) (30 June 2013);;$49,333,744 (USA) (23 June 2013);;$49,290,570 (USA) (16 June 2013);;$49,215,839 (USA) (9 June 2013);;$49,055,628 (USA) (2 June 2013);;$48,701,805 (USA) (26 May 2013);;$46,712,183 (USA) (19 May 2013);;$41,609,229 (USA) (12 May 2013);;$33,830,390 (USA) (5 May 2013);;$20,244,505 (USA) (28 April 2013);;$49,875,291 (USA);;$86,175,291 (worldwide);;$36,300,000 (Non-USA)	USA::11 April 2013 (Miami, Florida)
Dwayne Johnson	Empire State (2013)	$11,000,000 (estimated)	U	USA::19 March 2013 (Gasparilla International Film Festival)
Dwayne Johnson	G.I. Joe: Retaliation (2013)	$130,000,000 (estimated)	$122,512,052 (USA) (14 July 2013);;$122,476,278 (USA) (7 July 2013);;$122,393,554 (USA) (30 June 2013);;$122,263,056 (USA) (23 June 2013);;$122,108,911 (USA) (16 June 2013);;$121,900,119 (USA) (9 June 2013);;$121,588,603 (USA) (2 June 2013);;$121,196,700 (USA) (26 May 2013);;$120,522,043 (USA) (19 May 2013);;$119,764,294 (USA) (12 May 2013);;$118,752,410 (USA) (5 May 2013);;$116,477,968 (USA) (28 April 2013);;$111,200,157 (USA) (21 April 2013);;$102,520,113 (USA) (14 April 2013);;$86,438,449 (USA) (7 April 2013);;$51,008,689 (USA) (31 March 2013);;$122,523,060 (USA);;$375,740,705 (Worldwide);;$253,217,645 (Non-USA);;PHP 187,039,829 (Philippines) (12 May 2013);;PHP 185,077,049 (Philippines) (21 April 2013);;PHP 169,090,237 (Philippines) (14 April 2013);;PHP 130,958,249 (Philippines) (7 April 2013);;PHP 49,869,175 (Philippines) (31 March 2013)	South Korea::11 March 2013 (Seoul)
Dwayne Johnson	Snitch (I) (2013)	$15,000,000 (estimated)	$42,919,096 (USA) (26 May 2013);;$42,825,345 (USA) (19 May 2013);;$42,687,506 (USA) (12 May 2013);;$42,524,313 (USA) (5 May 2013);;$42,325,855 (USA) (28 April 2013);;$42,111,992 (USA) (21 April 2013);;$41,988,971 (USA) (14 April 2013);;$41,784,331 (USA) (7 April 2013);;$41,353,859 (USA) (31 March 2013);;$40,297,749 (USA) (24 March 2013);;$37,261,895 (USA) (17 March 2013);;$31,853,362 (USA) (10 March 2013);;$24,478,730 (USA) (3 March 2013);;$13,167,607 (USA) (24 February 2013);;$42,930,462 (USA);;$48,120,954 (Worldwide);;$5,190,492 (Non-USA)	Bahrain::21 February 2013
Dwayne Johnson	Journey 2: The Mysterious Island (2012)	$79,000,000 (estimated)	$103,812,241 (USA) (24 June 2012);;$103,692,735 (USA) (17 June 2012);;$103,547,483 (USA) (10 June 2012);;$103,346,208 (USA) (3 June 2012);;$103,164,124 (USA) (27 May 2012);;$102,859,615 (USA) (20 May 2012);;$102,581,334 (USA) (13 May 2012);;$102,273,112 (USA) (6 May 2012);;$101,883,417 (USA) (29 April 2012);;$101,238,907 (USA) (22 April 2012);;$100,463,524 (USA) (15 April 2012);;$99,387,951 (USA) (8 April 2012);;$97,139,501 (USA) (25 March 2012);;$94,994,006 (USA) (18 March 2012);;$90,641,999 (USA) (11 March 2012);;$85,233,873 (USA) (4 March 2012);;$76,645,453 (USA) (26 February 2012);;$59,050,451 (USA) (19 February 2012);;$27,335,363 (USA) (12 February 2012);;$103,860,290 (USA);;$335,260,290 (Worldwide);;$231,400,000 (Non-USA);;$6,984,583 (Australia) (12 February 2012);;$6,648,327 (Australia) (5 February 2012);;$5,280,994 (Australia) (29 January 2012);;$2,002,193 (Australia) (22 January 2012);;$876,201 (Malaysia) (22 January 2012);;PHP 66,390,493 (Philippines) (4 March 2012);;PHP 61,151,010 (Philippines) (19 February 2012);;PHP 47,033,967 (Philippines) (12 February 2012);;PHP 25,616,971 (Philippines) (5 February 2012)	Australia::19 January 2012
Dwayne Johnson	Fast Five (2011)	$125,000,000 (estimated)	$209,837,675 (USA) (11 August 2011);;$209,805,005 (USA) (7 August 2011);;$209,688,235 (USA) (31 July 2011);;$209,445,775 (USA) (24 July 2011);;$209,142,635 (USA) (17 July 2011);;$208,782,685 (USA) (10 July 2011);;$207,752,210 (USA) (26 June 2011);;$205,094,205 (USA) (12 June 2011);;$201,979,665 (USA) (5 June 2011);;$197,575,550 (USA) (29 May 2011);;$186,165,450 (USA) (22 May 2011);;$169,690,470 (USA) (15 May 2011);;$139,779,285 (USA) (8 May 2011);;$86,198,765 (USA) (1 May 2011);;£18,008,899 (UK) (29 May 2011);;£14,393,127 (UK) (8 May 2011);;$626,137,675 (Worldwide) (10 December 2011);;$626,137,675 (Worldwide) (11 August 2011);;PHP 126,881,256 (Philippines) (19 June 2011);;PHP 125,334,315 (Philippines) (12 June 2011);;PHP 125,189,755 (Philippines) (5 June 2011);;PHP 124,487,382 (Philippines) (29 May 2011);;PHP 116,381,733 (Philippines) (22 May 2011);;PHP 93,828,714 (Philippines) (15 May 2011);;PHP 46,901,026 (Philippines) (8 May 2011)	Brazil::15 April 2011 (Rio de Janeiro)
Dwayne Johnson	Faster (2010)	$24,000,000 (estimated)	$23,240,020 (USA) (10 February 2011);;$23,225,911 (USA) (6 February 2011);;$23,171,650 (USA) (30 January 2011);;$23,081,726 (USA) (23 January 2011);;$23,008,599 (USA) (16 January 2011);;$22,941,231 (USA) (9 January 2011);;$22,856,870 (USA) (2 January 2011);;$22,726,707 (USA) (26 December 2010);;$22,500,498 (USA) (19 December 2010);;$21,336,961 (USA) (12 December 2010);;$18,217,730 (USA) (5 December 2010);;$12,002,840 (USA) (28 November 2010);;£157,169 (UK) (27 March 2011);;EGP 153,256 (Egypt) (19 December 2010);;EGP 128,747 (Egypt) (12 December 2010);;EGP 70,179 (Egypt) (5 December 2010)	Canada::24 November 2010
Dwayne Johnson	You Again (2010)	$20,000,000 (estimated)	$25,677,801 (USA) (12 December 2010);;$25,602,181 (USA) (5 December 2010);;$25,493,438 (USA) (28 November 2010);;$25,328,504 (USA) (21 November 2010);;$25,258,991 (USA) (14 November 2010);;$25,099,081 (USA) (7 November 2010);;$24,697,810 (USA) (31 October 2010);;$24,051,083 (USA) (24 October 2010);;$22,982,000 (USA) (17 October 2010);;$20,769,995 (USA) (10 October 2010);;$16,607,633 (USA) (4 October 2010);;$8,407,513 (USA) (26 September 2010);;$25,702,053 (USA);;£145,034 (UK) (14 November 2010);;$32,005,248 (worldwide);;$6,303,195 (Non-USA)	Kazakhstan::23 September 2010
Dwayne Johnson	Other Guys, The (2010)	$100,000,000 (estimated)	$119,219,978 (USA) (14 November 2010);;$119,021,117 (USA) (7 November 2010);;$118,754,882 (USA) (31 October 2010);;$118,486,419 (USA) (24 October 2010);;$118,206,678 (USA) (17 October 2010);;$118,020,516 (USA) (10 October 2010);;$117,697,120 (USA) (4 October 2010);;$116,966,981 (USA) (26 September 2010);;$115,403,440 (USA) (19 September 2010);;$112,442,408 (USA) (12 September 2010);;$108,130,839 (USA) (5 September 2010);;$99,018,172 (USA) (29 August 2010);;$88,253,482 (USA) (22 August 2010);;$69,951,822 (USA) (15 August 2010);;$35,543,162 (USA) (8 August 2010);;$119,219,978 (USA);;£8,035,897 (UK) (24 October 2010);;£7,785,216 (UK) (17 October 2010);;£6,030,653 (UK) (3 October 2010);;£4,407,746 (UK) (26 September 2010);;$170,432,927 (Worldwide);;$51,212,949 (Non-USA);;PHP 10,230,632 (Philippines) (24 October 2010);;PHP 6,159,031 (Philippines) (17 October 2010)	USA::2 August 2010 (New York City, New York)
Dwayne Johnson	Why Did I Get Married Too? (2010)	$20,000,000 (estimated)	$60,072,596 (USA) (6 June 2010);;$59,982,629 (USA) (30 May 2010);;$59,808,102 (USA) (23 May 2010);;$59,681,385 (USA) (16 May 2010);;$59,391,504 (USA) (9 May 2010);;$58,736,999 (USA) (2 May 2010);;$57,484,421 (USA) (25 April 2010);;$54,801,812 (USA) (18 April 2010);;$48,537,039 (USA) (11 April 2010);;$29,289,537 (USA) (4 April 2010);;$60,095,852 (USA);;$60,673,972 (Worldwide);;$578,120 (Non-USA);;HRK 111,238 (Croatia) (12 September 2010);;HRK 92,065 (Croatia) (5 September 2010);;HRK 69,214 (Croatia) (29 August 2010);;HRK 26,068 (Croatia) (22 August 2010);;$19,366 (Croatia);;ZAR 3,290,267 (South Africa) (31 October 2010);;ZAR 2,984,955 (South Africa) (24 October 2010);;ZAR 2,556,935 (South Africa) (17 October 2010);;ZAR 1,968,937 (South Africa) (10 October 2010);;ZAR 1,053,454 (South Africa) (3 October 2010)	Canada::2 April 2010 (limited)
Dwayne Johnson	Tooth Fairy (I) (2010)	$48,000,000 (estimated)	$60,020,099 (USA) (20 June 2010);;$60,013,411 (USA) (13 June 2010);;$59,995,005 (USA) (6 June 2010);;$59,965,649 (USA) (30 May 2010);;$59,903,077 (USA) (23 May 2010);;$59,828,427 (USA) (16 May 2010);;$59,713,576 (USA) (9 May 2010);;$59,564,554 (USA) (2 May 2010);;$59,362,147 (USA) (25 April 2010);;$59,130,289 (USA) (18 April 2010);;$58,901,756 (USA) (11 April 2010);;$58,565,813 (USA) (4 April 2010);;$58,263,131 (USA) (28 March 2010);;$57,958,555 (USA) (21 March 2010);;$56,240,052 (USA) (7 March 2010);;$53,841,454 (USA) (28 February 2010);;$49,721,400 (USA) (21 February 2010);;$34,462,568 (USA) (7 February 2010);;$26,104,387 (USA) (31 January 2010);;$14,010,409 (USA) (24 January 2010);;£3,866,018 (UK) (8 August 2010);;£3,795,741 (UK) (1 August 2010);;£3,741,517 (UK) (18 July 2010);;£3,676,026 (UK) (11 July 2010);;£3,597,267 (UK) (4 July 2010);;£3,499,833 (UK) (27 June 2010);;£3,375,473 (UK) (20 June 2010);;£3,053,104 (UK) (13 June 2010);;£2,440,474 (UK) (6 June 2010);;£844,889 (UK) (30 May 2010)	Australia::14 January 2010
Dwayne Johnson	Planet 51 (2009)	$70,000,000 (estimated)	$42,086,887 (USA) (7 March 2010);;$41,980,000 (USA) (28 February 2010);;$41,802,947 (USA) (21 February 2010);;$41,258,445 (USA) (7 February 2010);;$40,970,164 (USA) (31 January 2010);;$40,618,512 (USA) (24 January 2010);;$40,230,452 (USA) (18 January 2010);;$40,230,452 (USA) (17 January 2010);;$39,570,569 (USA) (3 January 2010);;$39,213,810 (USA) (27 December 2009);;$38,496,770 (USA) (20 December 2009);;$37,142,406 (USA) (13 December 2009);;$34,052,876 (USA) (6 December 2009);;$28,487,409 (USA) (29 November 2009);;$12,286,129 (USA) (22 November 2009);;$39,570,569 (USA) (3 January 2009);;£4,428,914 (UK) (10 January 2010);;£3,661,789 (UK) (27 December 2009);;£3,240,615 (UK) (20 December 2009);;£2,537,718 (UK) (13 December 2009);;£1,513,003 (UK) (6 December 2009);;$105,647,102 (Worldwide) ( 2011);;$3,543,000 (Italy) (13 December 2009);;$133,075 (Malaysia) (13 December 2009);;$3,735,247 (Russia) (27 December 2009);;$16,000,000 (Spain) ( February 2010);;€11,370,976 (Spain)	USA::14 November 2009 (Westwood, California)
Dwayne Johnson	Race to Witch Mountain (2009)	$65,000,000 (estimated)	$67,128,202 (USA) (5 July 2009);;$67,013,621 (USA) (28 June 2009);;$66,818,869 (USA) (21 June 2009);;$66,200,577 (USA) (7 June 2009);;$65,402,038 (USA) (24 May 2009);;$64,977,532 (USA) (17 May 2009);;$64,794,337 (USA) (10 May 2009);;$64,632,525 (USA) (3 May 2009);;$64,373,915 (USA) (26 April 2009);;$63,749,283 (USA) (19 April 2009);;$61,964,133 (USA) (12 April 2009);;$58,249,111 (USA) (5 April 2009);;$53,459,752 (USA) (29 March 2009);;$44,496,593 (USA) (22 March 2009);;$24,402,214 (USA) (15 March 2009);;$67,172,594 (USA);;£2,545,316 (UK) (26 July 2009);;£2,354,443 (UK) (3 May 2009);;£2,256,105 (UK) (26 April 2009);;£1,901,060 (UK) (19 April 2009);;£581,250 (UK) (12 April 2009);;$106,387,141 (Worldwide);;$39,214,547 (Non-USA);;PHP 51,547,323 (Philippines) (26 April 2009);;PHP 50,299,310 (Philippines) (19 April 2009);;PHP 48,729,277 (Philippines) (12 April 2009);;PHP 46,946,376 (Philippines) (5 April 2009);;PHP 42,545,615 (Philippines) (29 March 2009);;PHP 34,325,150 (Philippines) (22 March 2009);;PHP 15,498,142 (Philippines) (15 March 2009)	Egypt::11 March 2009
Dwayne Johnson	Get Smart (2008)	$80,000,000 (estimated)	$130,319,208 (USA) (6 November 2008);;$130,313,314 (USA) (2 November 2008);;$130,286,630 (USA) (26 October 2008);;$130,168,448 (USA) (12 October 2008);;$130,047,888 (USA) (5 October 2008);;$129,814,244 (USA) (28 September 2008);;$129,472,725 (USA) (21 September 2008);;$129,030,585 (USA) (14 September 2008);;$128,603,482 (USA) (7 September 2008);;$128,464,785 (USA) (31 August 2008);;$128,226,221 (USA) (24 August 2008);;$127,967,512 (USA) (17 August 2008);;$127,477,637 (USA) (10 August 2008);;$126,500,884 (USA) (3 August 2008);;$124,186,385 (USA) (27 July 2008);;$119,608,695 (USA) (20 July 2008);;$111,564,176 (USA) (13 July 2008);;$98,100,652 (USA) (6 July 2008);;$77,477,031 (USA) (29 June 2008);;$38,683,480 (USA) (22 June 2008);;£4,621,510 (UK) (14 September 2008);;£4,356,991 (UK) (7 September 2008);;£3,493,606 (UK) (31 August 2008);;$230,685,453 (Worldwide) (6 November 2008);;BRL 7,448,190 (Brazil) (27 July 2008);;BRL 7,436,552 (Brazil) (20 July 2008);;BRL 6,876,635 (Brazil) (13 July 2008);;BRL 5,899,398 (Brazil) (6 July 2008);;BRL 4,268,583 (Brazil) (29 June 2008);;BRL 2,026,300 (Brazil) (22 June 2008);;PHP 26,152,050 (Philippines) (29 June 2008);;PHP 13,117,205 (Philippines) (22 June 2008);;RUR 54,118,785 (Russia) (10 August 2008);;RUR 52,080,653 (Russia) (3 August 2008);;RUR 42,776,228 (Russia) (27 July 2008);;RUR 19,581,419 (Russia) (20 July 2008)	Bolivia::19 June 2008
Dwayne Johnson	Disaster! A Major Motion Picture Ride... Starring You! (2008)	U	U	USA::17 January 2008 (Universal Studios Florida)
Dwayne Johnson	Game Plan, The (2007)	$22,000,000 (estimated)	$90,636,983 (USA) (17 February 2008);;$90,547,946 (USA) (10 February 2008);;$90,425,817 (USA) (3 February 2008);;$90,263,428 (USA) (27 January 2008);;$90,043,270 (USA) (20 January 2008);;$89,726,418 (USA) (13 January 2008);;$89,483,471 (USA) (6 January 2008);;$89,159,651 (USA) (30 December 2007);;$88,649,123 (USA) (23 December 2007);;$88,565,166 (USA) (16 December 2007);;$88,492,189 (USA) (9 December 2007);;$88,351,021 (USA) (2 December 2007);;$88,146,125 (USA) (24 November 2007);;$87,401,619 (USA) (18 November 2007);;$82,035,100 (USA) (4 November 2007);;$69,206,626 (USA) (21 October 2007);;$58,978,627 (USA) (14 October 2007);;$43,158,823 (USA) (7 October 2007);;$22,950,971 (USA) (30 September 2007);;£3,860,965 (UK) (6 April 2008);;£3,525,542 (UK) (30 March 2008);;£2,638,096 (UK) (23 March 2008);;£1,684,531 (UK) (16 March 2008);;£767,143 (UK) (9 March 2008);;$57,232,341 (Non-USA);;PHP 13,763,275 (Philippines) (25 November 2007);;PHP 12,802,167 (Philippines) (18 November 2007);;PHP 9,353,055 (Philippines) (11 November 2007)	USA::23 September 2007 (Hollywood, California)
Dwayne Johnson	Reno 911!: Miami (2007)	$10,000,000 (estimated)	$20,342,161 (USA) (3 May 2007);;$20,339,754 (USA) (29 April 2007);;$20,332,859 (USA) (22 April 2007);;$20,324,179 (USA) (15 April 2007);;$20,306,687 (USA) (8 April 2007);;$20,277,437 (USA) (1 April 2007);;$20,216,440 (USA) (25 March 2007);;$20,014,736 (USA) (18 March 2007);;$19,129,868 (USA) (11 March 2007);;$16,605,822 (USA) (4 March 2007);;$10,273,477 (USA) (25 February 2007);;£137,648 (UK) (29 April 2007);;$22,021,262 (Worldwide);;$1,679,101 (Non-USA)	USA::23 February 2007
Dwayne Johnson	Gridiron Gang (2006)	$30,000,000 (estimated)	$38,432,823 (USA) (22 October 2006);;$37,973,797 (USA) (15 October 2006);;$36,557,430 (USA) (8 October 2006);;$33,258,307 (USA) (1 October 2006);;$26,957,657 (USA) (24 September 2006);;$14,414,630 (USA) (17 September 2006)	USA::5 September 2006 (Hollywood, California)
Dwayne Johnson	Southland Tales (2006)	$17,000,000 (estimated)	$275,380 (USA) (20 December 2007);;$273,420 (USA) (16 December 2007);;$267,206 (USA) (9 December 2007);;$256,026 (USA) (2 December 2007);;$227,365 (USA) (24 November 2007);;$140,773 (USA) (18 November 2007);;$374,743 (Worldwide) (29 June 2008);;$99,363 (Non-USA) (29 June 2008)	France::21 May 2006 (Cannes Film Festival)
Dwayne Johnson	Doom (2005)	$60,000,000 (estimated)	$28,031,250 (USA) (27 November 2005);;$27,940,620 (USA) (20 November 2005);;$27,624,040 (USA) (13 November 2005);;$26,411,105 (USA) (6 November 2005);;$23,034,930 (USA) (30 October 2005);;$15,488,870 (USA) (23 October 2005);;£1,309,725 (UK) (18 December 2005);;£1,142,483 (UK) (11 December 2005);;£612,087 (UK) (4 December 2005);;$15,800,000 (Worldwide) (13 November 2005) (except USA);;CZK 2,832,965 (Czech Republic) (17 November 2005);;CZK 2,156,194 (Czech Republic) (10 November 2005);;CZK 1,212,470 (Czech Republic) (3 November 2005);;€83,274 (Netherlands) (6 November 2005);;PHP 16,615,946 (Philippines) (8 November 2005);;PHP 5,401,320 (Philippines) (26 October 2005)	Greece::20 October 2005
Dwayne Johnson	Be Cool (2005)	$53,000,000 (estimated)	$55,808,744 (USA) (24 April 2005);;$55,590,667 (USA) (17 April 2005);;$55,181,399 (USA) (10 April 2005);;$54,501,938 (USA) (3 April 2005);;$52,336,105 (USA) (27 March 2005);;$47,275,015 (USA) (20 March 2005);;$38,375,714 (USA) (13 March 2005);;$23,450,212 (USA) (6 March 2005);;£4,123,118 (UK) (1 May 2005);;£4,019,368 (UK) (24 April 2005);;£3,620,849 (UK) (17 April 2005);;£2,808,009 (UK) (10 April 2005);;£1,196,884 (UK) (3 April 2005);;€145,705 (Netherlands) (3 April 2005)	Canada::4 March 2005
Dwayne Johnson	Walking Tall (2004)	$56,000,000 (estimated)	$45,860,039 (USA) (30 May 2004);;$45,138,529 (USA) (23 May 2004);;$44,517,210 (USA) (16 May 2004);;$43,752,098 (USA) (9 May 2004);;$42,790,414 (USA) (2 May 2004);;$40,530,881 (USA) (25 April 2004);;$36,634,257 (USA) (18 April 2004);;$28,953,956 (USA) (11 April 2004);;$15,501,114 (USA) (4 April 2004);;£757,990 (UK) (25 July 2004);;£655,004 (UK) (18 July 2004);;£356,193 (UK) (11 July 2004);;€656,410 (Germany) ( 2004);;€60,403 (Italy) (22 August 2004);;€9,698 (Netherlands) (5 September 2004)	USA::2 April 2004
Dwayne Johnson	Rundown, The (2003)	$85,000,000 (estimated)	$47,592,825 (USA) (30 November 2003);;$47,485,020 (USA) (23 November 2003);;$47,360,080 (USA) (16 November 2003);;$47,199,970 (USA) (9 November 2003);;$46,971,230 (USA) (2 November 2003);;$46,194,665 (USA) (26 October 2003);;$44,518,785 (USA) (19 October 2003);;$40,268,790 (USA) (12 October 2003);;$32,646,055 (USA) (5 October 2003);;$18,533,765 (USA) (28 September 2003);;£2,075,686 (UK) (18 April 2004);;£1,823,570 (UK) (11 April 2004);;£1,300,006 (UK) (4 April 2004);;£635,485 (UK) (28 March 2004);;€210,052 (Italy) (14 March 2004);;€113,386 (Italy) (7 March 2004);;€1,366,550 (Spain) (8 February 2004);;€1,171,769 (Spain) (1 February 2004);;€683,848 (Spain) (25 January 2004)	USA::22 September 2003 (Universal City, California)
Dwayne Johnson	Scorpion King, The (2002)	$60,000,000 (estimated)	$90,341,670 (USA) (23 June 2002);;$90,032,520 (USA) (16 June 2002);;$89,541,345 (USA) (9 June 2002);;$88,876,580 (USA) (2 June 2002);;$87,916,715 (USA) (27 May 2002);;$85,191,780 (USA) (19 May 2002);;$80,934,290 (USA) (12 May 2002);;$74,259,075 (USA) (5 May 2002);;$61,313,785 (USA) (28 April 2002);;$36,075,875 (USA) (21 April 2002);;$91,047,077 (USA);;£4,944,146 (UK) (19 May 2002);;£4,737,075 (UK) (12 May 2002);;£4,091,139 (UK) (5 May 2002);;£3,312,846 (UK) (28 April 2002);;£1,610,794 (UK) (21 April 2002);;$164,996,077 (Worldwide);;$73,949,000 (Worldwide) (except USA);;HKD 11,584,533 (Hong Kong) (29 May 2002);;$598,260 (India) (8 August 2002);;$563,260 (India) (1 August 2002);;$415,343 (India) (25 July 2002);;€3,374,690 (Italy) (30 November 2002);;€3,300,618 (Italy) (19 May 2002);;€3,139,224 (Italy) (12 May 2002);;€2,696,314 (Italy) (5 May 2002);;€1,504,194 (Italy) (28 April 2002);;$2,064,837 (Russia) (4 August 2002);;€5,937,198 (Spain) (31 October 2002);;€5,648,344 (Spain) (10 August 2002);;€5,828,000 (Spain) (9 June 2002);;€5,486,602 (Spain) (30 May 2002);;€1,371,000 (Spain) (28 April 2002)	Netherlands::15 April 2002 (Fantastic Film Festival)
Dwayne Johnson	Scorpion King: Rise of the Akkadian, The (2002) (VG)	U	U	U
Dwayne Johnson	Longshot (2001)	$20,300,000 (estimated)	U	Germany::25 October 2001
Dwayne Johnson	Mummy Returns, The (2001)	$98,000,000 (estimated)	$202,007,640 (USA) (30 September 2001);;$201,950,275 (USA) (23 September 2001);;$201,880,060 (USA) (16 September 2001);;$201,801,730 (USA) (9 September 2001);;$201,707,090 (USA) (2 September 2001);;$201,541,245 (USA) (26 August 2001);;$201,408,515 (USA) (19 August 2001);;$201,270,485 (USA) (12 August 2001);;$201,121,610 (USA) (5 August 2001);;$200,945,110 (USA) (29 July 2001);;$200,691,120 (USA) (22 July 2001);;$200,219,380 (USA) (15 July 2001);;$199,391,125 (USA) (8 July 2001);;$198,051,820 (USA) (1 July 2001);;$196,209,370 (USA) (24 June 2001);;$193,482,730 (USA) (17 June 2001);;$188,749,560 (USA) (10 June 2001);;$181,181,185 (USA) (3 June 2001);;$170,691,055 (USA) (27 May 2001);;$146,540,900 (USA) (20 May 2001);;$118,035,540 (USA) (13 May 2001);;$68,139,035 (USA) (6 May 2001);;£20,323,326 (UK) (22 July 2001);;£20,195,686 (UK) (15 July 2001);;£19,927,271 (UK) (8 July 2001);;£19,608,497 (UK) (1 July 2001);;£19,095,824 (UK) (24 June 2001);;£18,416,413 (UK) (17 June 2001);;£17,142,314 (UK) (10 June 2001);;£15,251,033 (UK) (3 June 2001);;£10,839,568 (UK) (27 May 2001);;£5,929,146 (UK) (20 May 2001);;$433,013,274 (Worldwide) (25 September 2012);;$430,000,000 (Worldwide);;CZK 14,615,193 (Czech Republic) (8 July 2001);;CZK 13,169,876 (Czech Republic) (1 July 2001);;CZK 11,242,112 (Czech Republic) (24 June 2001);;CZK 8,493,599 (Czech Republic) (17 June 2001);;CZK 4,422,488 (Czech Republic) (10 June 2001);;DKK 10,523,234 (Denmark);;SGD 3,300,000 (Singapore) (7 June 2001);;SGD 1,402,000 (Singapore) (27 May 2001) (sneak preview);;SGD 540,000 (Singapore) (20 May 2001) (sneak preview);;SGD 3,760,000 (Singapore);;€12,890,425 (Spain) (10 August 2002)	USA::29 April 2001
Dwayne Johnson	WWE 2k14 (2013) (VG)	U	U	USA::29 October 2013
Dwayne Johnson	WWE '13 (2012) (VG)	U	U	USA::30 October 2012
Dwayne Johnson	WWE '12 (2011) (VG)	U	U	USA::22 November 2011
Dwayne Johnson	WWE SmackDown vs. RAW 2008 (2007) (VG)	U	U	USA::13 November 2007
Dwayne Johnson	Spy Hunter: Nowhere to Run (2006) (VG)	U	U	USA::5 September 2006
Dwayne Johnson	WWE Day of Reckoning 2 (2005) (VG)	U	U	USA::29 August 2005
Dwayne Johnson	WWE SmackDown! vs. RAW (2004) (VG)	U	U	USA::2 November 2004
Dwayne Johnson	WWE Day of Reckoning (2004) (VG)	U	U	USA::August 2004
